нов	0 4.95024834573416 5.940298014880991 4.95024834573416 2.9701490074404955 3.9601986765873276 4.95024834573416 2.9701490074404955 5.940298014880991 3.9601986765873276 2.9701490074404955 3.9601986765873276 4.95024834573416 2.9701490074404955 2.9701490074404955 4.95024834573416 2.9701490074404955 4.95024834573416 6.930347684027823 4.95024834573416 3.9601986765873276 3.9601986765873276 2.9701490074404955 3.9601986765873276 2.9701490074404955 4.95024834573416 2.9701490074404955 4.95024834573416 2.9701490074404955 2.9701490074404955 2.9701490074404955 2.9701490074404955 4.95024834573416 2.9701490074404955 2.9701490074404955 2.9701490074404955 4.95024834573416 3.9601986765873276 3.9601986765873276 2.9701490074404955 2.9701490074404955 2.9701490074404955 2.9701490074404955 2.9701490074404955 3.9601986765873276 4.95024834573416 3.9601986765873276 2.9701490074404955 2.9701490074404955 5.940298014880991 5.940298014880991 4.95024834573416 3.9601986765873276 2.9701490074404955 2.9701490074404955 3.9601986765873276 3.9601986765873276 6.930347684027823 5.940298014880991 3.9601986765873276 2.9701490074404955 5.940298014880991 3.9601986765873276 2.9701490074404955 3.9601986765873276 4.95024834573416 3.9601986765873276 2.9701490074404955 2.9701490074404955 3.9601986765873276 4.95024834573416 3.9601986765873276 2.9701490074404955 2.9701490074404955 2.9701490074404955 2.9701490074404955 2.9701490074404955 2.9701490074404955 3.9601986765873276 3.9601986765873276 2.9701490074404955 2.9701490074404955 2.9701490074404955 2.9701490074404955 2.9701490074404955 2.9701490074404955 3.9601986765873276 2.9701490074404955 2.9701490074404955 2.9701490074404955 4.95024834573416 2.9701490074404955 5.940298014880991 2.9701490074404955 2.9701490074404955 3.9601986765873276 3.9601986765873276 4.95024834573416 8.910447022321486 2.9701490074404955 8.910447022321486
украинск	0 2.040405414635039 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 2.040405414635039 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 2.040405414635039 1.0202027073175195 1.0202027073175195 3.0606081219525585 1.0202027073175195 0 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 0 1.0202027073175195 1.0202027073175195 0 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 2.040405414635039 2.040405414635039 4.080810829270078 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 7.1414189512226365 2.040405414635039 4.080810829270078 1.0202027073175195 1.0202027073175195 5.1010135365875975 2.040405414635039 4.080810829270078 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 2.040405414635039 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 6.121216243905117 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195 1.0202027073175195
побед	0 2.575536360758419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25.755363607584194 0 5.151072721516838 7.726609082275258 0 5.151072721516838 0 2.575536360758419 7.726609082275258 0 0 0 0 0 0 2.575536360758419 0 0 2.575536360758419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.575536360758419 0 2.575536360758419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
не	0 6.662199865466372 0 1.3324399730932743 1.3324399730932743 2.6648799461865487 1.3324399730932743 0 0 0 0 0 2.6648799461865487 0 1.3324399730932743 1.3324399730932743 2.6648799461865487 0 2.6648799461865487 0 0 0 1.3324399730932743 6.662199865466372 1.3324399730932743 7.994639838559646 1.3324399730932743 1.3324399730932743 3.997319919279823 0 5.329759892373097 2.6648799461865487 2.6648799461865487 0 1.3324399730932743 0 1.3324399730932743 1.3324399730932743 2.6648799461865487 1.3324399730932743 2.6648799461865487 1.3324399730932743 1.3324399730932743 1.3324399730932743 0 3.997319919279823 3.997319919279823 1.3324399730932743 3.997319919279823 0 1.3324399730932743 0 2.6648799461865487 0 3.997319919279823 3.997319919279823 2.6648799461865487 1.3324399730932743 2.6648799461865487 2.6648799461865487 2.6648799461865487 2.6648799461865487 0 0 1.3324399730932743 0 0 5.329759892373097 0 2.6648799461865487 0 1.3324399730932743 7.994639838559646 1.3324399730932743 2.6648799461865487 1.3324399730932743 3.997319919279823 1.3324399730932743 1.3324399730932743 0 2.6648799461865487 5.329759892373097 3.997319919279823 0 6.662199865466372 1.3324399730932743 5.329759892373097 3.997319919279823 0 1.3324399730932743 0 1.3324399730932743 1.3324399730932743 6.662199865466372 2.6648799461865487 1.3324399730932743 2.6648799461865487 1.3324399730932743 0 1.3324399730932743
тот	0 0.3068528194400547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
изг	0 0.3068528194400547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
поч	0 5.1010135365875975 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 0 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 0 2.040405414635039 0 1.0202027073175195 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 4.080810829270078 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 4.080810829270078 4.080810829270078 3.0606081219525585 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 2.040405414635039 3.0606081219525585 2.040405414635039 2.040405414635039
самм	0 3.3353749158170367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.3353749158170367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.3353749158170367 0 3.3353749158170367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.3353749158170367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
сша	0 3.4074585797809647 0 0 0 8.518646449452412 6.814917159561929 0 11.926105029233376 1.7037292898904823 0 6.814917159561929 1.7037292898904823 0 5.111187869671447 1.7037292898904823 6.814917159561929 0 0 0 0 0 6.814917159561929 1.7037292898904823 0 0 0 0 0 0 0 0 18.741022188795306 0 1.7037292898904823 0 3.4074585797809647 6.814917159561929 3.4074585797809647 0 3.4074585797809647 13.629834319123859 8.518646449452412 1.7037292898904823 13.629834319123859 27.259668638247717 0 3.4074585797809647 1.7037292898904823 0 3.4074585797809647 3.4074585797809647 0 6.814917159561929 3.4074585797809647 0 6.814917159561929 1.7037292898904823 49.40814940682399 3.4074585797809647 1.7037292898904823 0 3.4074585797809647 0 0 0 1.7037292898904823 0 3.4074585797809647 0 0 1.7037292898904823 10.222375739342894 0 0 0 1.7037292898904823 0 0 1.7037292898904823 1.7037292898904823 0 0 0 0 0 1.7037292898904823 0 0 0 0 0 0 1.7037292898904823 11.926105029233376 3.4074585797809647 0 0 0 0
и	0 6.930347684027823 3.9601986765873276 4.95024834573416 3.9601986765873276 3.9601986765873276 3.9601986765873276 5.940298014880991 4.95024834573416 7.920397353174655 2.9701490074404955 2.9701490074404955 4.95024834573416 2.9701490074404955 3.9601986765873276 5.940298014880991 6.930347684027823 3.9601986765873276 4.95024834573416 6.930347684027823 2.9701490074404955 2.9701490074404955 3.9601986765873276 23.761192059523964 15.84079470634931 10.89054636061515 9.90049669146832 6.930347684027823 7.920397353174655 16.83084437549614 5.940298014880991 2.9701490074404955 4.95024834573416 4.95024834573416 3.9601986765873276 2.9701490074404955 3.9601986765873276 6.930347684027823 10.89054636061515 3.9601986765873276 5.940298014880991 5.940298014880991 2.9701490074404955 3.9601986765873276 8.910447022321486 3.9601986765873276 28.711440405258124 6.930347684027823 5.940298014880991 3.9601986765873276 5.940298014880991 3.9601986765873276 4.95024834573416 2.9701490074404955 4.95024834573416 6.930347684027823 2.9701490074404955 8.910447022321486 6.930347684027823 6.930347684027823 10.89054636061515 4.95024834573416 3.9601986765873276 2.9701490074404955 2.9701490074404955 3.9601986765873276 5.940298014880991 2.9701490074404955 4.95024834573416 5.940298014880991 5.940298014880991 3.9601986765873276 6.930347684027823 3.9601986765873276 3.9601986765873276 4.95024834573416 3.9601986765873276 5.940298014880991 4.95024834573416 3.9601986765873276 3.9601986765873276 10.89054636061515 7.920397353174655 2.9701490074404955 2.9701490074404955 3.9601986765873276 3.9601986765873276 3.9601986765873276 4.95024834573416 3.9601986765873276 2.9701490074404955 3.9601986765873276 2.9701490074404955 6.930347684027823 6.930347684027823 5.940298014880991 3.9601986765873276 4.95024834573416 4.95024834573416 3.9601986765873276 6.930347684027823
кндр	0 6.137940483625081 0 0 0 3.0689702418125404 0 0 9.206910725437622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.137940483625081 0 0 0 6.137940483625081 0 0 6.137940483625081 0 0 0 0 0 0 0 0 0 0 0 0 3.0689702418125404 6.137940483625081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.137940483625081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.344851209062702 9.206910725437622 0 0 0 0
хан	0 3.3978952727983707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.3978952727983707 0 0 6.795790545596741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
похож	0 0.3068528194400547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
прова	0 0.3068528194400547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
автор	0 1.9800993382936638 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 1.9800993382936638 0.9900496691468319 0.9900496691468319 0.9900496691468319 1.9800993382936638 0.9900496691468319 0.9900496691468319 0.9900496691468319 2.9701490074404955 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 3.9601986765873276 0.9900496691468319 5.940298014880991 2.9701490074404955 1.9800993382936638 4.95024834573416 0.9900496691468319 0.9900496691468319 0.9900496691468319 2.9701490074404955 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 1.9800993382936638 2.9701490074404955 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 1.9800993382936638 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319
фот	0 1.9800993382936638 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 2.9701490074404955 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 3.9601986765873276 0.9900496691468319 0.9900496691468319 2.9701490074404955 0.9900496691468319 0.9900496691468319 21.7810927212303 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 1.9800993382936638 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 3.9601986765873276 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 1.9800993382936638 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 1.9800993382936638 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319
виде	0 2.598264611835975 0 0 0 0 0 0 0 7.794793835507925 0 0 2.598264611835975 0 5.19652922367195 0 0 0 0 0 0 0 49.36702762488353 0 0 2.598264611835975 2.598264611835975 2.598264611835975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.794793835507925 0 0 0 0 0 0 0 0 0 5.19652922367195 5.19652922367195 5.19652922367195 2.598264611835975 0 0 0 2.598264611835975 0 0 0 0 2.598264611835975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.598264611835975 0 0 0 0 0 10.3930584473439 0 0 0 0 0 0 0 0 0 0
карикатур	0 0.3068528194400547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
инфографик	0 3.833213344056216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.833213344056216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
правительств	0 2.47330573810952 0 0 0 0 0 2.47330573810952 0 0 0 2.47330573810952 0 0 0 0 0 22.25975164298568 0 4.94661147621904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59.35933771462848 7.41991721432856 0 4.94661147621904 0 0 2.47330573810952 0 0 0 0 0 0 0 0 0 4.94661147621904 0 7.41991721432856 0 9.89322295243808 0 2.47330573810952 0 0 69.25256066706656 0 0 0 0 2.47330573810952 0 2.47330573810952 4.94661147621904 0 0 0 0 2.47330573810952 0 0 4.94661147621904 0 2.47330573810952 0 0 0 29.67966885731424 0 0 0
онлайн	0 1.9800993382936638 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319 0.9900496691468319
лавочк	0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
закрыва	0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ес	0 2.900958761193047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.900958761193047 0 0 0 0 0 0 0 0 0 0 0 0 0 20.30671132835133 5.801917522386094 5.801917522386094 0 0 0 0 0 0 0 0 0 8.70287628357914 2.900958761193047 0 0 0 0 0 0 5.801917522386094 0 0 2.900958761193047 2.900958761193047 0 0 0 0 0 2.900958761193047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.900958761193047 0 0 0 0 0 0 0 0 0 0 0 0
отказа	0 2.492904096178149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.492904096178149 2.492904096178149 0 0 0 2.492904096178149 2.492904096178149 0 0 0 0 0 0 0 0 0 0 2.492904096178149 0 0 0 0 0 0 0 0 0 0 0 2.492904096178149 0 0 0 0 0 0 0 2.492904096178149 0 2.492904096178149 2.492904096178149 0 0 2.492904096178149 0 0 0 4.985808192356298 0 0 0 0 0 0 0 0 0 2.492904096178149 0 0 0 2.492904096178149 2.492904096178149 0 0 2.492904096178149 0 2.492904096178149 0 2.492904096178149 2.492904096178149 0 0 0 0 0 0 0 0 0 0
деньг	0 3.1019143975318944 0 0 0 0 0 0 0 0 0 6.203828795063789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1019143975318944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1019143975318944 0 0 0 0 3.1019143975318944 0 0 0 0 0 0 3.1019143975318944 0 0 3.1019143975318944 0 0 0 0 3.1019143975318944 0 0 0 0 0 0 0 0 0 0 0 6.203828795063789 0 0 0 3.1019143975318944 0 0 0 0 0 0 0 0 0
прибалтийск	0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
распильщик	0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.803360380906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"греб	0 3.4277482359480516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4277482359480516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
весл	0 3.4277482359480516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4277482359480516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
хлопцы"	0 3.4277482359480516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4277482359480516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
сет	0 2.7797832781813394 0 0 0 0 0 0 0 0 0 0 0 0 2.7797832781813394 0 0 0 0 5.559566556362679 2.7797832781813394 0 0 0 5.559566556362679 2.7797832781813394 0 2.7797832781813394 0 0 0 0 0 2.7797832781813394 2.7797832781813394 0 0 0 0 0 0 0 0 0 0 0 2.7797832781813394 0 2.7797832781813394 0 0 0 0 0 0 0 2.7797832781813394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.7797832781813394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
высмея	0 3.4277482359480516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4277482359480516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
допл	0 3.2857779746776643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2857779746776643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2857779746776643 0 0 0 3.2857779746776643 3.2857779746776643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
до	0 2.1544927470625663 2.1544927470625663 2.1544927470625663 0 4.308985494125133 0 0 0 0 2.1544927470625663 0 0 0 2.1544927470625663 0 0 6.463478241187699 0 0 0 0 0 4.308985494125133 2.1544927470625663 0 2.1544927470625663 0 0 0 0 0 4.308985494125133 0 2.1544927470625663 0 2.1544927470625663 0 0 0 2.1544927470625663 0 0 0 0 0 4.308985494125133 0 0 0 2.1544927470625663 0 0 0 2.1544927470625663 0 0 0 2.1544927470625663 2.1544927470625663 2.1544927470625663 0 0 0 0 0 0 2.1544927470625663 0 0 0 2.1544927470625663 0 0 8.617970988250265 0 0 2.1544927470625663 0 2.1544927470625663 0 2.1544927470625663 0 0 0 0 0 0 0 2.1544927470625663 0 0 2.1544927470625663 0 0 0 0 0 0 0
